# Daily average weather data retrieved from meteoblue
# https://www.meteoblue.com/en/historyplus
#
date,wave,period,wind
20040123T0600,0.1,2.9,7.864121
20040123T0700,0.1,2.8,7.827156
20040123T0800,0.1,2.7,6.9488473
20040123T0900,0.2,2.6,6.9227138
20040123T1000,0.2,2.6,6.8118587
20040123T1100,0.2,2.6,7.021504
20040123T1200,0.1,2.5,6.573532
20040123T1300,0.1,2.4,5.14425
20040123T1400,0.1,2.4,3.541593
20040123T1500,0.1,2.4,4.7024655
20040123T1600,0.1,2.4,6.1401267
20040123T1700,0.1,2.4,7.250111
20040123T1800,0.1,2.3,8.950696
20040123T1900,0.1,2.2,9.760529
20040123T2000,0.1,2.2,9.708392
20040123T2100,0.1,2.3,9.519862
20040123T2200,0.1,2.4,10.020758
20040123T2300,0.1,2.3,8.654179
20040124T0000,0.1,2.3,8.202564
20040124T0100,0.1,2.3,8.569991
20040124T0200,0.1,2.3,9.760529
20040124T0300,0.1,2.2,8.654179
20040124T0400,0.1,2.2,7.539346
20040124T0500,0.1,2.4,8.11816
20040124T0600,0.1,2.4,9.47023
20040124T0700,0.2,2.6,13.027958
20040124T0800,0.3,2.8,16.425005
20040124T0900,0.3,2.8,17.634115
20040124T1000,0.3,3,17.234894
20040124T1100,0.3,3,15.350315
20040124T1200,0.3,3,13.473884
20040124T1300,0.2,2.8,11.3378315
20040124T1400,0.2,2.5,7.3936915
20040124T1500,0.1,2.5,5.6800957
20040124T1600,0.1,2.4,6.1401267
20040124T1700,0.1,2.3,6.98527
20040124T1800,0.1,2.3,7.5007806
20040124T1900,0.1,2.1,7.919244
20040124T2000,0.1,2.1,7.77138
20040124T2100,0.1,2.2,7.9739857
20040124T2200,0.1,2.2,8.11816
20040124T2300,0.1,2.3,8.189296
20040125T0000,0.1,2.3,8.557292
20040125T0100,0.1,2.3,8.766548
20040125T0200,0.1,2.3,9.1112585
20040125T0300,0.1,2.4,9.756814
20040125T0400,0.1,2.5,9.404931
20040125T0500,0.2,2.6,10.053263
20040125T0600,0.2,2.7,12.095845
20040125T0700,0.3,2.8,14.240389
20040125T0800,0.3,2.9,16.031855
20040125T0900,0.3,2.9,15.619538
20040125T1000,0.3,3,12.1437025
20040125T1100,0.3,2.9,8.987072
20040125T1200,0.2,2.6,6.0208898
20040125T1300,0.2,2.5,3.769673
20040125T1400,0.1,2.4,1.637859
20040125T1500,0.1,2.4,5.711917
20040125T1600,0.1,2.2,7.766714
20040125T1700,0.1,2.1,8.918237
20040125T1800,0.1,2.2,9.158879
20040125T1900,0.1,2.2,9.210189
20040125T2000,0.1,2.3,8.901962
20040125T2100,0.1,2.3,8.820141
20040125T2200,0.1,2.3,8.100278
20040125T2300,0.1,2.3,8.189296
20040126T0000,0.1,2.3,8.918237
20040126T0100,0.1,2.3,8.857054
20040126T0200,0.1,2.3,9.158879
20040126T0300,0.1,2.4,9.886001
20040126T0400,0.1,2.6,11.96022
20040126T0500,0.2,2.8,15.700558
20040126T0600,0.3,3,18.545904
20040126T0700,0.4,3,18.56544
20040126T0800,0.5,2.9,18.750021
20040126T0900,0.5,3,19.079666
20040126T1000,0.5,3,19.123316
20040126T1100,0.5,3,18.377031
20040126T1200,0.4,3,17.320917
20040126T1300,0.4,3,16.852037
20040126T1400,0.3,2.9,14.562589
20040126T1500,0.2,2.8,14.209809
20040126T1600,0.2,2.7,14.594914
20040126T1700,0.2,2.6,14.209809
20040126T1800,0.1,2.5,13.30058
20040126T1900,0.1,2.5,13.721817
20040126T2000,0.2,2.7,14.95558
20040126T2100,0.2,2.8,15.682076
20040126T2200,0.3,2.9,18.873352
20040126T2300,0.3,3,21.026615
20040127T0000,0.3,3,21.026615
20040127T0100,0.3,3.1,21.030064
20040127T0200,0.3,3.1,18.341492
20040127T0300,0.3,3,14.522705
20040127T0400,0.2,2.9,12.167561
20040127T0500,0.2,2.8,12.571987
20040127T0600,0.3,2.9,16.256403
20040127T0700,0.4,2.8,17.220165
20040127T0800,0.4,2.8,21.20345
20040127T0900,0.5,3,20.036087
20040127T1000,0.5,3.8,15.100314
20040127T1100,0.4,3.5,9.756814
20040127T1200,0.3,3.5,8.758273
20040127T1300,0.3,3.6,9.346933
20040127T1400,0.3,3.6,8.791323
20040127T1500,0.3,3.8,9.485529
20040127T1600,0.3,4,10.160864
20040127T1700,0.3,4.1,10.830909
20040127T1800,0.3,4.2,10.894317
20040127T1900,0.3,4.2,10.473578
20040127T2000,0.3,4.3,10.393667
20040127T2100,0.3,4.4,10.990392
20040127T2200,0.3,4.5,10.723269
20040127T2300,0.3,4.6,12.032743
20040128T0000,0.4,4.6,12.769398
20040128T0100,0.4,4.7,13.138791
20040128T0200,0.4,4.7,13.138791
20040128T0300,0.4,4.7,13.333246
20040128T0400,0.4,4.8,13.327807
20040128T0500,0.4,5.2,14.661824
20040128T0600,0.5,5.8,18.469515
20040128T0700,0.5,6,19.420519
20040128T0800,0.6,6.2,20.38051
20040128T0900,0.7,6.2,21.176077
20040128T1000,0.7,6.2,21.758665
20040128T1100,0.7,6.2,22.51845
20040128T1200,0.7,6.1,22.31631
20040128T1300,0.7,6,21.37882
20040128T1400,0.7,5.3,18.42038
20040128T1500,0.6,5.2,17.664925
20040128T1600,0.6,5.3,17.7182
20040128T1700,0.6,5.5,18.311821
20040128T1800,0.6,5.7,19.064459
20040128T1900,0.6,5.8,20.522314
20040128T2000,0.7,6.1,21.788633
20040128T2100,0.8,6.3,22.51845
20040128T2200,0.8,6.3,21.35507
20040128T2300,0.8,6.3,21.708626
20040129T0000,0.8,6.3,21.515732
20040129T0100,0.8,6.2,20.943697
20040129T0200,0.8,6.4,21.141811
20040129T0300,0.8,6.3,21.32789
20040129T0400,0.8,6.5,21.515732
20040129T0500,0.8,7,24.1812
20040129T0600,0.8,7.5,25.919214
20040129T0700,0.9,7.4,25.357882
20040129T0800,0.9,7.3,25.000834
20040129T0900,0.8,7.2,24.856869
20040129T1000,0.8,7,24.382746
20040129T1100,0.8,6.9,24.002138
20040129T1200,0.8,6.6,22.876211
20040129T1300,0.7,6.2,21.20345
20040129T1400,0.6,5.2,17.377335
20040129T1500,0.5,4.9,15.432751
20040129T1600,0.5,4.8,13.713889
20040129T1700,0.4,4.8,11.996537
20040129T1800,0.4,4.8,10.723269
20040129T1900,0.4,4.8,10.306103
20040129T2000,0.3,4.8,10.390179
20040129T2100,0.3,4.7,10.532255
20040129T2200,0.3,4.8,10.854313
20040129T2300,0.3,4.7,11.205974
20040130T0000,0.3,4.6,10.894317
20040130T0100,0.3,4.5,10.473578
20040130T0200,0.3,4.4,9.708392
20040130T0300,0.2,4.3,8.100278
20040130T0400,0.2,4.3,6.2164044
20040130T0500,0.2,4.1,4.002873
20040130T0600,0.2,3.9,5.0085692
20040130T0700,0.2,3.9,6.6229787
20040130T0800,0.2,3.9,6.7315593
20040130T0900,0.2,3.9,7.1290984
20040130T1000,0.2,4,7.544153
20040130T1100,0.2,4,8.502041
20040130T1200,0.2,4,10.053263
20040130T1300,0.2,4.1,11.350615
20040130T1400,0.2,4,12.0417795
20040130T1500,0.2,3.9,11.681146
20040130T1600,0.2,3.7,10.75028
20040130T1700,0.2,3.4,9.542683
20040130T1800,0.2,3.4,8.820141
20040130T1900,0.2,3.5,7.85028
20040130T2000,0.2,3.5,7.270084
20040130T2100,0.2,3.5,6.4002934
20040130T2200,0.1,3.7,4.763737
20040130T2300,0.1,3.7,3.8552501
20040131T0000,0.1,3.6,2.1708624
20040131T0100,0.1,3.6,1.3463118
20040131T0200,0.1,3.6,2.4233613
20040131T0300,0.1,3.5,2.9740999
20040131T0400,0.1,3.5,4.0389357
20040131T0500,0.1,3.4,2.9740999
20040131T0600,0.1,3.4,1.6155742
20040131T0700,0.1,3,1.9039725
20040131T0800,0.1,2.8,4.383274
20040131T0900,0.1,2.8,5.4121065
20040131T1000,0.2,3.1,7.850279
20040131T1100,0.2,3.1,8.914171
20040131T1200,0.2,3.2,10.723269
20040131T1300,0.2,3.2,11.730696
20040131T1400,0.2,3,11.801558
20040131T1500,0.2,2.9,10.393667
20040131T1600,0.2,2.6,9.047377
20040131T1700,0.1,2.6,8.294854
20040131T1800,0.1,2.6,7.7010922
20040131T1900,0.1,2.6,7.324729
20040131T2000,0.1,2.7,6.880694
20040131T2100,0.1,2.7,6.050918
20040131T2200,0.1,2.8,4.383274
20040131T2300,0.1,2.8,3.8552506
20040201T0000,0.1,2.7,3.8269372
20040201T0100,0.1,2.7,4.710168
20040201T0200,0.1,2.7,5.622363
20040201T0300,0.1,2.7,6.467904
20040201T0400,0.1,2.4,6.551436
20040201T0500,0.1,2.3,5.680095
20040201T0600,0.1,2.4,6.551436
20040201T0700,0.1,2.5,7.715201
20040201T0800,0.1,2.5,7.0678167
20040201T0900,0.1,2.5,6.573532
20040201T1000,0.1,2.5,7.349432
20040201T1100,0.2,2.5,8.633208
20040201T1200,0.2,2.6,10.358729
20040201T1300,0.2,2.6,12.0417795
20040201T1400,0.2,2.7,12.490989
20040201T1500,0.2,2.6,11.581412
20040201T1600,0.2,2.5,10.515032
20040201T1700,0.1,2.4,9.900657
20040201T1800,0.1,2.4,9.485529
20040201T1900,0.1,2.3,9.756814
20040201T2000,0.1,2.3,9.995402
20040201T2100,0.1,2.3,9.550277
20040201T2200,0.1,2.3,9.874993
20040201T2300,0.1,2.3,8.914171
20040202T0000,0.1,2.3,8.176004
20040202T0100,0.1,2.3,7.8825383
20040202T0200,0.1,2.3,7.539346
20040202T0300,0.1,2.3,7.9739857
20040202T0400,0.1,2.5,9.190489
20040202T0500,0.2,2.7,14.291213
20040202T0600,0.3,2.8,18.445946
20040202T0700,0.4,2.9,18.674465
20040202T0800,0.4,3,19.276253
20040202T0900,0.4,3.1,18.000345
20040202T1000,0.4,3.2,13.583746
20040202T1100,0.3,2.8,9.485529
20040202T1200,0.2,2.6,6.1988854
20040202T1300,0.2,2.5,3.779277
20040202T1400,0.1,2.4,1.4500221
20040202T1500,0.1,2.4,4.0389357
20040202T1600,0.1,2.2,7.250111
20040202T1700,0.1,2.1,8.670917
20040202T1800,0.1,2.1,9.756814
20040202T1900,0.1,2.1,10.121543
20040202T2000,0.1,2.1,10.306102
20040202T2100,0.1,2.1,10.053263
20040202T2200,0.1,2.1,8.885658
20040202T2300,0.1,2.2,8.514824
20040203T0000,0.1,2.2,7.766714
20040203T0100,0.1,2.2,7.4279337
20040203T0200,0.1,2.2,6.6229787
20040203T0300,0.1,2.2,4.854196
20040203T0400,0.1,2.2,3.0104449
20040203T0500,0.1,2.2,1.637859
20040203T0600,0.1,2.1,3.7503903
20040203T0700,0.1,2.4,8.176004
20040203T0800,0.2,2.6,9.995402
20040203T0900,0.2,2.5,9.519862
20040203T1000,0.1,2.3,6.151923
20040203T1100,0.1,2.2,4.816712
20040203T1200,0.1,2.2,5.812575
20040203T1300,0.2,2.4,8.005746
20040203T1400,0.2,2.4,10.487414
20040203T1500,0.2,2.4,10.6520405
20040203T1600,0.2,2.4,10.532256
20040203T1700,0.1,2.3,10.246132
20040203T1800,0.1,2.3,9.827153
20040203T1900,0.1,2.4,9.111259
20040203T2000,0.1,2.4,8.737554
20040203T2100,0.1,2.5,8.242244
20040203T2200,0.1,2.8,7.466874
20040203T2300,0.1,2.9,7.108731
20040204T0000,0.1,3,6.151923
20040204T0100,0.1,3,5.8000884
20040204T0200,0.1,3.1,5.9785953
20040204T0300,0.1,3.1,6.512588
20040204T0400,0.1,3,6.4735055
20040204T0500,0.1,2.9,5.550986
20040204T0600,0.1,2.9,4.876549
20040204T0700,0.1,2.9,3.541593
20040204T0800,0.1,2.9,2.554447
20040204T0900,0.2,2.9,7.2250676
20040204T1000,0.2,3.6,13.900304
20040204T1100,0.3,3.7,16.137783
20040204T1200,0.3,3.6,16.265318
20040204T1300,0.4,3.4,15.54276
20040204T1400,0.3,3.2,13.102872
20040204T1500,0.3,2.8,9.827153
20040204T1600,0.2,2.9,7.710501
20040204T1700,0.2,2.9,6.990457
20040204T1800,0.2,3,7.154479
20040204T1900,0.2,3,7.5007806
20040204T2000,0.1,3,7.0678167
20040204T2100,0.1,3,6.074836
20040204T2200,0.1,3.2,6.285993
20040204T2300,0.1,3.2,7.0059977
20040205T0000,0.1,3.1,6.736942
20040205T0100,0.1,3.1,5.960376
20040205T0200,0.1,3.1,4.950328
20040205T0300,0.1,3.1,4.964953
20040205T0400,0.1,3.1,4.876549
20040205T0500,0.1,3.1,3.5004106
20040205T0600,0.1,3,3.500411
20040205T0700,0.1,2.8,4.383274
20040205T0800,0.1,2.9,5.2281294
20040205T0900,0.2,3,6.050918
20040205T1000,0.2,3,6.1988854
20040205T1100,0.2,3,7.8825383
20040205T1200,0.2,3.2,10.320164
20040205T1300,0.2,3.2,12.095845
20040205T1400,0.2,3.1,12.280253
20040205T1500,0.2,3,10.890988
20040205T1600,0.2,2.8,9.424183
20040205T1700,0.1,2.8,8.502041
20040205T1800,0.1,2.7,8.202564
20040205T1900,0.1,2.7,8.242244
20040205T2000,0.1,2.7,8.294854
20040205T2100,0.1,2.7,8.202564
20040205T2200,0.1,2.9,7.8825383
20040205T2300,0.1,2.9,7.544153
20040206T0000,0.1,2.9,7.544153
20040206T0100,0.1,2.9,7.710501
20040206T0200,0.1,2.9,7.919244
20040206T0300,0.1,2.9,7.6015964
20040206T0400,0.1,2.5,6.880694
20040206T0500,0.1,2.5,8.032868
20040206T0600,0.2,2.7,9.756814
20040206T0700,0.2,2.9,12.403617
20040206T0800,0.3,2.9,14.50022
20040206T0900,0.3,2.9,15.498382
20040206T1000,0.3,3.1,15.498382
20040206T1100,0.3,3.1,16.11305
20040206T1200,0.3,3,15.164993
20040206T1300,0.3,2.8,12.116806
20040206T1400,0.2,2.5,6.2164044
20040206T1500,0.2,2.5,1.637859
20040206T1600,0.1,2.5,1.7029647
20040206T1700,0.1,2.4,3.6225545
20040206T1800,0.1,2.4,3.662364
20040206T1900,0.1,2.4,2.9740999
20040206T2000,0.1,2.3,2.284767
20040206T2100,0.1,2.3,3.0104449
20040206T2200,0,2.4,6.551436
20040206T2300,0.1,2.2,8.950696
20040207T0000,0.1,2.2,11.24795
20040207T0100,0.1,2.4,12.412381
20040207T0200,0.1,2.5,12.800587
20040207T0300,0.1,2.4,12.769398
20040207T0400,0.1,2.5,9.210189
20040207T0500,0.2,2.9,4.118922
20040207T0600,0.2,3.2,11.321834
20040207T0700,0.3,3.7,16.85849
20040207T0800,0.4,4.6,20.608688
20040207T0900,0.5,5.3,22.812737
20040207T1000,0.6,5.7,21.980783
20040207T1100,0.7,5.7,21.583021
20040207T1200,0.7,5.8,21.825205
20040207T1300,0.7,6,22.4959
20040207T1400,0.7,6,22.099207
20040207T1500,0.7,5.9,21.52247
20040207T1600,0.7,5.6,19.043531
20040207T1700,0.6,5.4,17.410679
20040207T1800,0.6,5.5,17.779474
20040207T1900,0.6,5.8,19.193325
20040207T2000,0.6,6.1,20.612206
20040207T2100,0.7,6.3,21.73199
20040207T2200,0.7,5.9,19.01114
20040207T2300,0.7,6,18.848364
20040208T0000,0.7,6.2,19.225409
20040208T0100,0.7,6.2,19.554455
20040208T0200,0.7,6.2,19.513628
20040208T0300,0.7,6.3,20.239504
20040208T0400,0.7,6.7,21.53594
20040208T0500,0.8,7.8,27.419846
20040208T0600,0.9,8,28.96292
20040208T0700,1,7.8,29.741
20040208T0800,1,7.6,29.541655
20040208T0900,1.1,7.7,29.526924
20040208T1000,1.1,7.9,28.56974
20040208T1100,1,7.9,28.181366
20040208T1200,1,7.9,27.800604
20040208T1300,1,7.7,27.03909
20040208T1400,0.9,7.3,25.329275
20040208T1500,0.8,6.7,22.283798
20040208T1600,0.8,6.4,21.155525
20040208T1700,0.7,6.2,19.859812
20040208T1800,0.7,5.9,18.42038
20040208T1900,0.6,5.8,17.12517
20040208T2000,0.6,5.7,16.106302
20040208T2100,0.5,5.6,15.138678
20040208T2200,0.5,5.5,13.551683
20040208T2300,0.5,5.4,12.997314
20040209T0000,0.4,5.3,12.658196
20040209T0100,0.4,5.3,11.957189
20040209T0200,0.4,5.2,11.131321
20040209T0300,0.4,5.1,10.121543
20040209T0400,0.4,5.1,8.918237
20040209T0500,0.3,5,8.082357
20040209T0600,0.3,4.9,9.900657
20040209T0700,0.3,4.9,9.404931
20040209T0800,0.3,4.9,10.121543
20040209T0900,0.3,4.9,11.205974
20040209T1000,0.3,5.2,14.17149
20040209T1100,0.3,5.2,14.311491
20040209T1200,0.3,5.2,14.8705
20040209T1300,0.3,5.2,15.250807
20040209T1400,0.3,5,15.052223
20040209T1500,0.3,4.6,14.281063
20040209T1600,0.3,4.1,12.571987
20040209T1700,0.3,4,11.23505
20040209T1800,0.3,3.9,10.107207
20040209T1900,0.3,4,9.550277
20040209T2000,0.2,4,9.550277
20040209T2100,0.2,4,9.550277
20040209T2200,0.2,4.2,9.37791
20040209T2300,0.2,4.1,9.331408
20040210T0000,0.2,4.1,8.412025
20040210T0100,0.2,4.1,7.481425
20040210T0200,0.2,4.1,6.65029
20040210T0300,0.2,4.1,5.4121065
20040210T0400,0.2,4.2,3.5107515
20040210T0500,0.2,4.2,2.2203944
20040210T0600,0.2,4.2,4.316604
20040210T0700,0.2,4.1,4.316604
20040210T0800,0.2,4.3,4.0389357
20040210T0900,0.2,4.3,4.118922
20040210T1000,0.2,4.3,6.8648705
20040210T1100,0.2,4.4,8.820141
20040210T1200,0.2,4.6,11.052883
20040210T1300,0.2,4.7,12.70108
20040210T1400,0.3,4.5,13.1277485
20040210T1500,0.2,4,12.262528
20040210T1600,0.2,3.7,10.060472
20040210T1700,0.2,3.7,8.360152
20040210T1800,0.2,3.7,7.184816
20040210T1900,0.2,3.8,6.0208898
20040210T2000,0.2,3.8,4.648189
20040210T2100,0.2,3.8,2.745948
20040210T2200,0.1,4.1,1.8062669
20040210T2300,0.1,4.1,1.9602596
20040211T0000,0.1,4,2.6926236
20040211T0100,0.1,3.9,3.0700634
20040211T0200,0.1,3.9,2.3005786
20040211T0300,0.1,3.8,3.769673
20040211T0400,0.1,3.8,3.8552506
20040211T0500,0.1,3.7,3.975611
20040211T0600,0.1,3.7,4.383274
20040211T0700,0.1,3.6,3.975611
20040211T0800,0.1,3.5,2.4824765
20040211T0900,0.1,3.5,2.4824765
20040211T1000,0.1,3.4,3.807945
20040211T1100,0.1,2.9,5.030236
20040211T1200,0.1,2.8,6.507019
20040211T1300,0.1,2.9,8.620603
20040211T1400,0.1,2.8,10.456259
20040211T1500,0.1,2.7,10.060472
20040211T1600,0.1,2.5,9.170746
20040211T1700,0.1,2.5,8.502041
20040211T1800,0.1,2.5,8.603765
20040211T1900,0.1,2.5,8.450721
20040211T2000,0.1,2.6,8.206983
20040211T2100,0.1,2.6,7.447428
20040211T2200,0.1,2.9,8.005746
20040211T2300,0.1,2.8,7.3936915
20040212T0000,0.1,2.8,6.990457
20040212T0100,0.1,2.7,7.5824966
20040212T0200,0.1,2.7,7.250111
20040212T0300,0.1,2.7,7.3936915
20040212T0400,0.1,2.2,6.854301
20040212T0500,0.1,2.2,6.6883383
20040212T0600,0.1,2.5,8.737554
20040212T0700,0.2,2.7,11.8015585
20040212T0800,0.2,2.6,11.170333
20040212T0900,0.2,2.5,8.922299
20040212T1000,0.2,2.3,6.1046004
20040212T1100,0.1,2.2,4.4407887
20040212T1200,0.1,2.2,3.592408
20040212T1300,0.1,2.1,4.2060127
20040212T1400,0.1,2.1,7.6586094
20040212T1500,0.1,2.2,9.428029
20040212T1600,0.1,2.2,10.580333
20040212T1700,0.1,2.2,10.235512
20040212T1800,0.1,2.1,10.0171385
20040212T1900,0.1,2.1,9.527474
20040212T2000,0.1,2,9.335291
20040212T2100,0.1,2,8.857054
20040212T2200,0.1,2,8.950695
20040212T2300,0.1,2,8.386128
20040213T0000,0.1,2,7.841038
20040213T0100,0.1,2,7.108731
20040213T0200,0,2,6.422909
20040213T0300,0,2,6.484697
20040213T0400,0.1,1.9,5.385247
20040213T0500,0.1,1.9,4.632565
20040213T0600,0,1.9,4.2574115
20040213T0700,0,1.8,3.8269372
20040213T0800,0,1.8,1.4500221
20040213T0900,0,1.8,1.9039725
20040213T1000,0.1,1.8,4.4407887
20040213T1100,0.1,2.1,6.35482
20040213T1200,0.1,2.3,7.864121
20040213T1300,0.1,2.3,9.516054
20040213T1400,0.1,2.3,10.253206
20040213T1500,0.1,2.2,9.15888
20040213T1600,0.1,2.1,8.455009
20040213T1700,0.1,2.1,8.005746
20040213T1800,0.1,2.1,7.850279
20040213T1900,0.1,2.1,7.447428
20040213T2000,0.1,2.1,7.4862685
20040213T2100,0.1,2,8.005746
20040213T2200,0,1.9,8.416333
20040213T2300,0,1.8,8.616396
20040214T0000,0,1.8,8.616396
20040214T0100,0,1.8,8.347133
20040214T0200,0,1.8,8.351475
20040214T0300,0,1.8,8.149358
20040214T0400,0.1,1.9,6.6010485
20040214T0500,0.1,1.9,5.880779
20040214T0600,0.1,1.9,4.601157
20040214T0700,0.1,1.8,3.0104449
20040214T0800,0.1,1.8,0.85148233
20040214T0900,0.1,1.8,1.523178
20040214T1000,0.1,1.9,4.7940803
20040214T1100,0.1,2.3,7.850279
20040214T1200,0.2,2.6,11.43969
20040214T1300,0.2,2.7,13.401045
20040214T1400,0.2,2.7,12.871192
20040214T1500,0.2,2.6,10.624781
20040214T1600,0.2,2.4,8.885658
20040214T1700,0.1,2.3,7.9238205
20040214T1800,0.1,2.3,7.154479
20040214T1900,0.1,2.3,6.9488473
20040214T2000,0.1,2.3,6.854301
20040214T2100,0.1,2.3,6.8648705
20040214T2200,0,2.4,7.481425
20040214T2300,0,2.3,6.98527
20040215T0000,0,2.3,6.5569673
20040215T0100,0,2.2,6.462297
20040215T0200,0,2.2,6.7530656
20040215T0300,0.1,1.9,7.6254034
20040215T0400,0.1,2.3,8.202564
20040215T0500,0.2,2.6,10.217788
20040215T0600,0.3,2.7,12.176496
20040215T0700,0.3,2.8,13.025176
20040215T0800,0.3,2.7,11.170333
20040215T0900,0.3,2.7,9.907977
20040215T1000,0.2,2.7,8.720942
20040215T1100,0.2,2.6,8.68345
20040215T1200,0.2,2.5,9.874993
20040215T1300,0.2,2.5,10.669044
20040215T1400,0.2,2.4,10.990392
20040215T1500,0.1,2.3,11.06927
20040215T1600,0.1,2.2,9.786492
20040215T1700,0.1,2.2,7.275069
20040215T1800,0.1,2.1,6.0208898
20040215T1900,0.1,2.1,4.854196
20040215T2000,0.1,2.1,5.115985
20040215T2100,0.1,2.1,6.35482
20040215T2200,0,2.3,3.6125338
20040215T2300,0.1,2.6,14.936175
20040216T0000,0.2,3.5,16.82405
20040216T0100,0.3,4,16.877832
20040216T0200,0.3,4.2,15.533428
20040216T0300,0.4,4.3,14.562589
20040216T0400,0.4,4.6,12.772236
20040216T0500,0.4,5.1,14.809429
20040216T0600,0.4,5.5,15.451532
20040216T0700,0.5,6,17.897339
20040216T0800,0.5,6.5,20.754173
20040216T0900,0.6,6.8,21.52247
20040216T1000,0.7,7,23.057728
20040216T1100,0.7,6.9,22.696438
20040216T1200,0.7,6.8,22.51845
20040216T1300,0.7,6.5,20.974829
20040216T1400,0.7,6,19.043531
20040216T1500,0.6,5.6,17.732517
20040216T1600,0.6,5.5,16.413965
20040216T1700,0.5,5.5,15.274559
20040216T1800,0.5,5.5,13.792963
20040216T1900,0.5,5.6,12.551786
20040216T2000,0.5,5.5,11.96022
20040216T2100,0.5,5.6,12.056822
20040216T2200,0.5,5.6,11.810769
20040216T2300,0.5,5.6,12.766558
20040217T0000,0.4,5.6,14.130503
20040217T0100,0.5,5.5,14.339327
20040217T0200,0.5,5.4,14.055907
20040217T0300,0.5,5.3,13.626378
20040217T0400,0.5,5.4,13.463119
20040217T0500,0.5,6,17.757032
20040217T0600,0.5,6.3,19.073965
20040217T0700,0.6,6.2,18.54786
20040217T0800,0.6,6.3,19.38876
20040217T0900,0.6,6.4,20.194677
20040217T1000,0.6,6.3,19.817783
20040217T1100,0.6,6.1,19.345709
20040217T1200,0.6,6.1,19.657995
20040217T1300,0.6,5.9,19.38876
20040217T1400,0.6,5.4,18.471476
20040217T1500,0.5,4.9,16.13104
20040217T1600,0.5,4.8,14.3620615
20040217T1700,0.4,4.8,14.270906
20040217T1800,0.4,4.8,13.671531
20040217T1900,0.4,4.8,13.025174
20040217T2000,0.4,4.8,12.766558
20040217T2100,0.4,4.9,12.885266
20040217T2200,0.4,4.8,11.810769
20040217T2300,0.4,4.8,11.810769
20040218T0000,0.4,4.8,11.923794
20040218T0100,0.4,4.8,11.565751
20040218T0200,0.4,4.8,11.101972
20040218T0300,0.4,4.8,10.814161
20040218T0400,0.4,4.8,10.393667
20040218T0500,0.4,5.1,12.70108
20040218T0600,0.4,5.4,15.052223
20040218T0700,0.4,5.5,15.902444
20040218T0800,0.5,5.5,16.633356
20040218T0900,0.5,5.5,16.85849
20040218T1000,0.5,5.4,17.114584
20040218T1100,0.5,5.3,17.470959
20040218T1200,0.5,5.3,18.062668
20040218T1300,0.5,5.2,17.470957
20040218T1400,0.5,4.7,16.07025
20040218T1500,0.4,4,13.671531
20040218T1600,0.4,3.8,10.621368
20040218T1700,0.3,3.9,9.031334
20040218T1800,0.3,4,7.95578
20040218T1900,0.3,4,7.0678167
20040218T2000,0.3,4.1,6.1988854
20040218T2100,0.3,4.1,5.622363
20040218T2200,0.2,4.3,5.7813077
20040218T2300,0.2,4.3,6.0208898
20040219T0000,0.2,4.3,6.2454944
20040219T0100,0.2,4.3,6.3032703
20040219T0200,0.2,4.2,6.573532
20040219T0300,0.2,4.2,6.8648705
20040219T0400,0.2,3.8,5.9115205
20040219T0500,0.2,3.7,5.385247
20040219T0600,0.2,3.7,5.385247
20040219T0700,0.2,3.6,5.491896
20040219T0800,0.2,3.5,5.660917
20040219T0900,0.2,3.6,7.154479
20040219T1000,0.2,3.7,8.962837
20040219T1100,0.2,3.8,11.24795
20040219T1200,0.2,3.8,12.792087
20040219T1300,0.3,3.6,12.49389
20040219T1400,0.2,3.1,10.456259
20040219T1500,0.2,3,7.481425
20040219T1600,0.2,3.1,5.179365
20040219T1700,0.2,3.1,3.975611
20040219T1800,0.1,3.1,2.9000442
20040219T1900,0.1,3.2,1.0770495
20040219T2000,0.1,3.1,1.8062669
20040219T2100,0.1,3.2,4.2060127
20040219T2200,0.1,3.5,5.3311224
20040219T2300,0.1,3.4,5.5248017
20040220T0000,0.1,3.4,5.172361
20040220T0100,0.1,3.4,4.7940803
20040220T0200,0.1,3.4,5.2281294
20040220T0300,0.1,3.3,6.2802234
20040220T0400,0.1,2.9,4.7024655
20040220T0500,0.1,2.9,4.180076
20040220T0600,0.1,2.7,4.0479007
20040220T0700,0.1,2.5,3.4482408
20040220T0800,0.1,2.5,4.854196
20040220T0900,0.2,2.7,7.6633415
20040220T1000,0.2,3,11.363382
20040220T1100,0.2,3,13.14982
20040220T1200,0.2,2.9,13.086263
20040220T1300,0.2,2.9,12.9302025
20040220T1400,0.2,2.8,12.16458
20040220T1500,0.2,2.7,11.681146
20040220T1600,0.2,2.6,11.079092
20040220T1700,0.2,2.5,9.519862
20040220T1800,0.1,2.6,8.514823
20040220T1900,0.1,2.7,8.189296
20040220T2000,0.1,2.8,8.032868
20040220T2100,0.2,2.9,8.832462
20040220T2200,0.2,3.1,8.386128
20040220T2300,0.2,3.2,8.386128
20040221T0000,0.2,3.3,8.569991
20040221T0100,0.2,3.4,8.386128
20040221T0200,0.2,3.5,7.6206484
20040221T0300,0.2,3.6,7.0678167
20040221T0400,0.2,3.7,6.1988854
20040221T0500,0.2,3.8,6.736942
20040221T0600,0.2,3.9,10.532256
20040221T0700,0.3,4.2,12.528659
20040221T0800,0.3,4.5,13.91073
20040221T0900,0.3,4.7,15.852214
